state,county,latitude,longitude,fips,total_population_20,incarcerated_20,percent_incarcerated_20,total_population_10,incarcerated_10,percent_incarcerated_10,total_population_00,incarcerated_00,percent_incarcerated_00
AR,Yell County,35.0810824,-93.3388917,5149,20263,0,0,22185,13,0.0585981519,21139,32,0.1513789678
OK,Adair County,37.076403,-85.3136218,40001,19495,34,0.1744036933,22683,25,0.1102146982,21038,27,0.1283391957
OK,Alfalfa County,36.7435919,-98.3964938,40003,5699,1152,20.21407264,5642,1014,17.97235023,6105,985,16.13431613
OK,Atoka County,34.4509901,-95.9832577,40005,14143,1529,10.81100191,14182,704,4.964038923,13879,1433,10.32495137
OK,Beaver County,40.6367812,-80.365865,40007,5049,9,0.1782531194,5636,12,0.2129169624,5857,45,0.7683114222
OK,Beckham County,35.2687266,-99.634135,40009,22410,2223,9.919678715,22119,1740,7.866540079,19799,1608,8.121622304
OK,Blaine County,43.4743428,-113.9664446,40011,8735,5,0.05724098454,11943,2083,17.44117893,11976,1352,11.28924516
OK,Bryan County,32.0236584,-81.4718387,40013,46067,77,0.1671478499,42416,94,0.2216144851,36534,72,0.1970766957
OK,Caddo County,35.10556,-98.3088441,40015,26945,3410,12.65540917,29600,1775,5.996621622,30150,774,2.567164179
OK,Canadian County,35.5593784,-98.0465185,40017,154405,1518,0.9831287847,115541,1765,1.527596265,87697,1759,2.005769867
OK,Carter County,34.1996254,-97.3516558,40019,48003,24,0.0499968752,47557,308,0.64764388,45621,262,0.5742969247
OK,Cherokee County,34.2514526,-84.4802606,40021,47078,90,0.1911720974,46987,95,0.2021835827,42521,40,0.09407116484
OK,Choctaw County,33.9851472,-95.5197394,40023,14204,25,0.1760067587,15205,44,0.2893784939,15342,43,0.2802763655
OK,Cimarron County,36.7936335,-102.6216211,40025,2296,8,0.3484320557,2475,4,0.1616161616,3148,9,0.2858958069
OK,Cleveland County,35.254964,-97.3516558,40027,295528,2605,0.8814731599,255755,3164,1.237121464,208016,2621,1.259999231
OK,Coal County,34.568577,-96.2800864,40029,5266,0,0,5925,0,0,6031,13,0.2155529763
OK,Comanche County,34.6612778,-98.3964938,40031,121125,3008,2.483384933,124098,3164,2.549597898,114996,2141,1.861803889
OK,Cotton County,34.309094,-98.3964938,40033,5527,0,0,6193,0,0,6614,103,1.557302691
OK,Craig County,37.4465895,-80.2321313,40035,14107,486,3.445098178,15029,606,4.032204405,14950,444,2.969899666
OK,Creek County,35.8362494,-96.3226072,40037,71754,188,0.2620062993,69967,340,0.4859433733,67367,0,0
OK,Custer County,38.0615578,-105.3131185,40039,28513,67,0.2349805352,27469,128,0.4659798318,26142,51,0.1950883636
OK,Delaware County,39.907793,-75.3878525,40041,40397,44,0.1089189791,41487,62,0.1494444043,37077,27,0.07282142568
OK,Dewey County,36.017265,-98.9245343,40043,4484,0,0,4810,21,0.4365904366,4743,14,0.2951718322
OK,Ellis County,32.2619765,-96.8350999,40045,3749,6,0.160042678,4151,5,0.1204529029,4075,14,0.3435582822
OK,Garfield County,39.6584775,-107.763621,40047,62846,250,0.3977977914,60580,340,0.5612413338,57813,209,0.3615103869
OK,Garvin County,34.7289063,-97.3516558,40049,25656,11,0.04287496102,27576,167,0.6055990717,27210,62,0.2278574054
OK,Grady County,35.0472662,-97.87216,40051,54795,681,1.242814125,52431,590,1.125288474,45516,109,0.2394762281
OK,Grant County,47.1981147,-119.3732456,40053,4169,18,0.4317582154,4527,16,0.3534349459,5144,3,0.05832037325
OK,Greer County,34.9338651,-99.456155,40055,5491,832,15.15206702,6239,1075,17.23032537,6061,913,15.06352087
OK,Harmon County,34.7305114,-99.8124935,40057,2488,9,0.3617363344,2922,57,1.950718686,3283,5,0.1522997259
OK,Harper County,37.1096002,-98.0465185,40059,3272,6,0.1833740831,3685,4,0.1085481682,3562,2,0.05614823133
OK,Haskell County,33.1403423,-99.8124935,40061,11561,0,0,12769,0,0,11792,19,0.1611261872
OK,Hughes County,44.3535022,-99.8124935,40063,13367,1579,11.812673,14003,1361,9.719345854,14154,1000,7.065140596
OK,Jackson County,38.9914998,-94.315422,40065,24785,27,0.108936857,26446,200,0.7562580352,28439,121,0.425472063
OK,Jefferson County,39.5800298,-105.2662931,40067,5337,27,0.5059021922,6472,71,1.097033375,6818,191,2.801408038
OK,Johnston County,35.4403514,-78.3842227,40069,10272,38,0.3699376947,10957,49,0.4472027015,10513,32,0.3043850471
OK,Kay County,36.8234478,-97.179026,40071,43700,336,0.7688787185,46562,251,0.5390661913,48080,72,0.149750416
OK,Kingfisher County,35.9181468,-97.87216,40073,15184,118,0.7771338251,15034,35,0.2328056405,13926,16,0.1148930059
OK,Kiowa County,38.3769671,-102.7135121,40075,8509,8,0.09401809848,9446,100,1.058649164,10227,110,1.075584238
OK,Latimer County,34.835035,-95.3102505,40077,9444,22,0.2329521389,11154,26,0.2331002331,10692,8,0.07482229704
OK,Le Flore County,34.8622042,-94.645035,40079,48129,1033,2.146315111,50384,873,1.732692918,48109,761,1.581824607
OK,Lincoln County,35.4637028,-81.2078164,40081,33458,70,0.2092175265,34273,105,0.3063636098,32080,41,0.1278054863
OK,Logan County,35.9404623,-97.5247243,40083,49555,37,0.07466451418,41848,0,0,33924,0,0
OK,Love County,33.985839,-97.2221421,40085,10146,17,0.1675537158,9423,5,0.05306165765,8831,17,0.1925036802
OK,McClain County,35.0282316,-97.4814163,40087,41662,71,0.1704190869,34506,30,0.0869414015,27740,51,0.183850036
OK,McCurtain County,34.1481711,-94.8105955,40089,30814,74,0.2401505809,33151,206,0.6213990528,34402,123,0.3575373525
OK,McIntosh County,31.4748147,-81.3839326,40091,18941,69,0.3642891083,20252,80,0.3950227138,19456,29,0.1490542763
OK,Major County,36.3479671,-98.5281613,40093,7782,5,0.06425083526,7527,9,0.1195695496,7545,7,0.09277667329
OK,Marshall County,41.303028,-86.3376761,40095,15312,65,0.4245036573,15840,42,0.2651515152,13184,82,0.6219660194
OK,Mayes County,36.2322429,-95.3102505,40097,39046,79,0.2023254623,41259,128,0.3102353426,38369,33,0.08600693268
OK,Murray County,44.0243398,-95.8142885,40099,13904,18,0.1294591484,13488,43,0.318801898,12623,38,0.3010377882
OK,Muskogee County,35.7111198,-95.3102505,40101,66339,2161,3.257510665,70990,2086,2.938442034,69451,1829,2.633511397
OK,Noble County,41.4277391,-85.354965,40103,10924,22,0.2013914317,11561,18,0.1556958741,11411,19,0.166506003
OK,Nowata County,36.7344388,-95.6457951,40105,9320,11,0.1180257511,10536,48,0.4555808656,10569,51,0.482543287
OK,Okfuskee County,35.4878871,-96.3226072,40107,11310,842,7.444739169,12191,855,7.013370519,11814,695,5.882850855
OK,Oklahoma County,35.6038323,-97.3516558,40109,796292,3622,0.4548582681,718633,3896,0.5421404249,660448,5175,0.7835590387
OK,Okmulgee County,35.6795873,-95.9832577,40111,36706,351,0.9562469351,40069,219,0.5465571888,39685,93,0.2343454706
OK,Osage County,36.6189367,-96.2375947,40113,45818,1197,2.612510367,47472,1290,2.717391304,44437,1310,2.947993789
OK,Ottawa County,42.953023,-86.0937312,40115,30285,12,0.03962357603,31848,139,0.4364481286,33194,46,0.1385792613
OK,Pawnee County,36.2918339,-96.7065914,40117,15553,48,0.3086221308,16577,42,0.2533630934,16612,30,0.1805923429
OK,Payne County,36.1449988,-97.0068393,40119,81646,1702,2.084609166,77350,882,1.140271493,68190,980,1.437160874
OK,Pittsburg County,34.9879281,-95.8142885,40121,43773,1475,3.369657095,45837,1858,4.053493902,43953,2082,4.736878029
OK,Pontotoc County,34.7685043,-96.663812,40123,38065,51,0.1339813477,37492,85,0.2267150325,35143,60,0.1707310133
OK,Pottawatomie County,39.3976344,-96.3226072,40125,72454,1431,1.975046236,69442,1245,1.792863109,65521,901,1.375131637
OK,Pushmataha County,34.4820384,-95.3102505,40127,10812,53,0.4901960784,11572,13,0.1123401314,11667,28,0.2399931431
OK,Roger Mills County,35.616176,-99.634135,40129,3442,9,0.2614758861,3647,11,0.301617768,3436,11,0.3201396973
OK,Rogers County,36.3898068,-95.6457951,40131,95240,216,0.2267954641,86905,191,0.2197802198,70641,57,0.08068968446
OK,Seminole County,28.7131688,-81.2078164,40133,23556,92,0.3905586687,25482,78,0.3060984224,24894,50,0.2008516108
OK,Sequoyah County,35.5155322,-94.7691586,40135,39281,64,0.1629286423,42391,111,0.2618480338,38972,51,0.1308631838
OK,Stephens County,34.5458998,-83.2934086,40137,42848,148,0.3454070202,45048,142,0.3152193216,43182,75,0.1736834792
OK,Texas County,36.8301318,-101.4339148,40139,21384,12,0.05611672278,20640,57,0.2761627907,20107,61,0.3033769334
OK,Tillman County,34.4478348,-98.9245343,40141,6968,23,0.3300803674,7992,197,2.464964965,9287,128,1.378270701
OK,Tulsa County,36.1593471,-95.940971,40143,669279,1177,0.1758608891,603403,2188,0.3626100633,563299,1215,0.2156936192
OK,Wagoner County,35.9192397,-95.5197394,40145,80981,81,0.1000234623,73085,80,0.1094615858,57491,37,0.0643578995
OK,Washington County,44.8896877,-92.8577105,40147,52455,130,0.2478314746,50976,103,0.2020558694,48996,51,0.1040901298
OK,Washita County,35.3234027,-98.9245343,40149,10924,27,0.2471622116,11629,31,0.266574942,11508,19,0.1651025374
OK,Woods County,36.7181862,-98.7481167,40151,8624,454,5.264378479,8878,585,6.589321919,9089,431,4.741995819
OK,Woodward County,36.413792,-99.3673084,40153,20470,1036,5.061064973,20081,1096,5.457895523,18486,543,2.937358001
NE,Adams County,39.8398269,-104.1930918,31001,31205,28,0.08972921006,31364,28,0.08927432725,31151,215,0.6901865109
NE,Antelope County,42.1902446,-98.0465185,31003,6295,20,0.3177124702,6685,6,0.08975317876,7452,3,0.04025764895
NE,Arthur County,41.5680276,-101.6157773,31005,434,0,0,460,0,0,444,0,0
NE,Banner County,41.500766,-103.6362715,31007,674,0,0,690,0,0,819,0,0
NE,Blaine County,43.4743428,-113.9664446,31009,431,0,0,478,0,0,583,0,0
NE,Boone County,40.0106163,-86.4996546,31011,5379,5,0.09295408068,5505,2,0.03633060854,6259,5,0.07988496565
NE,Box Butte County,42.1911471,-103.0817903,31013,10842,18,0.1660210293,11308,11,0.09727626459,12158,14,0.1151505182
NE,Boyd County,38.3833265,-82.6915429,31015,1810,0,0,2099,0,0,2438,0,0
NE,Brown County,44.4561674,-87.9334803,31017,2903,5,0.1722356183,3145,0,0,3525,1,0.02836879433
NE,Buffalo County,40.8410218,-99.1013498,31019,50084,216,0.4312754572,46102,96,0.2082339161,42259,63,0.1490806692
NE,Burt County,41.8252059,-96.3226072,31021,6722,0,0,6858,0,0,7791,0,0
NE,Butler County,39.440463,-84.5222189,31023,8369,14,0.1672840244,8395,30,0.3573555688,8767,0,0
NE,Cass County,47.2144536,-94.2309171,31025,26598,71,0.2669373637,25241,90,0.3565627352,24334,0,0
NE,Cedar County,41.8346154,-91.135302,31027,8380,9,0.107398568,8852,4,0.04518752824,9615,6,0.0624024961
NE,Chase County,38.3007661,-96.5783387,31029,3893,0,0,3966,0,0,4068,0,0
NE,Cherry County,42.474114,-101.1617356,31031,5455,8,0.1466544455,5713,3,0.05251181516,6148,7,0.1138581653
NE,Cheyenne County,38.8002562,-102.6216211,31033,9468,11,0.1161808196,9998,7,0.0700140028,9830,11,0.1119023398
NE,Clay County,29.9943564,-81.7787021,31035,6104,12,0.1965923984,6542,5,0.07642922654,7039,5,0.07103281716
NE,Colfax County,36.5799757,-104.4723301,31037,10582,0,0,10515,0,0,10441,9,0.08619863998
NE,Cuming County,41.9540153,-96.8350999,31039,9013,0,0,9139,0,0,10203,0,0
NE,Custer County,38.0615578,-105.3131185,31041,10545,4,0.03793266951,10939,6,0.05484962062,11793,10,0.08479606546
NE,Dakota County,44.731554,-93.1779659,31043,21582,80,0.3706792698,21006,65,0.3094353994,20253,30,0.1481262035
NE,Dawes County,42.6551733,-103.0817903,31045,8199,30,0.3658982803,9182,16,0.1742539752,9060,13,0.1434878587
NE,Dawson County,34.412912,-84.1435136,31047,24111,79,0.3276512795,24326,95,0.3905286525,24365,122,0.5007182434
NE,Deuel County,44.7311414,-96.663812,31049,1838,0,0,1941,0,0,2098,0,0
NE,Dixon County,42.4257719,-96.8350999,31051,5606,17,0.3032465216,6000,8,0.1333333333,6339,5,0.07887679445
NE,Dodge County,43.3994215,-88.7108964,31053,37167,0,0,36691,44,0.1199204165,36160,28,0.07743362832
NE,Douglas County,39.2587106,-104.9388853,31055,584526,2115,0.3618316379,517110,2170,0.4196399219,463585,1696,0.3658444514
NE,Dundy County,40.1306121,-101.6157773,31057,1654,0,0,2008,0,0,2292,0,0
NE,Fillmore County,43.6956298,-92.0665197,31059,5551,1,0.01801477211,5890,6,0.1018675722,6634,4,0.06029544769
NE,Franklin County,40.0154745,-82.9931607,31061,2889,0,0,3225,1,0.03100775194,3574,1,0.0279798545
NE,Frontier County,40.5744778,-100.3497895,31063,2519,3,0.1190948789,2756,3,0.1088534107,3099,3,0.0968054211
NE,Furnas County,40.121397,-99.9912254,31065,4636,4,0.08628127696,4959,2,0.04033071184,5324,2,0.03756574005
NE,Gage County,40.1989041,-96.663812,31067,21704,17,0.07832657575,22311,25,0.1120523509,22993,9,0.03914234767
NE,Garden County,41.7369721,-102.2547919,31069,1874,0,0,2057,0,0,2292,0,0
NE,Garfield County,39.6584775,-107.763621,31071,1813,0,0,2049,0,0,1902,0,0
NE,Gosper County,40.4604851,-99.8124935,31073,1893,0,0,2044,0,0,2143,0,0
NE,Grant County,47.1981147,-119.3732456,31075,611,0,0,614,0,0,747,0,0
NE,Greeley County,38.4738028,-101.7979613,31077,2188,0,0,2538,0,0,2714,0,0
NE,Hall County,34.30778,-83.804868,31079,62895,226,0.3593290405,58607,225,0.3839131844,53534,112,0.2092128367
NE,Hamilton County,39.2355447,-84.564147,31081,9429,10,0.1060557853,9124,9,0.09864094695,9403,5,0.05317451877
NE,Harlan County,36.8890304,-83.2077645,31083,3073,7,0.2277904328,3423,3,0.08764241893,3786,1,0.0264131009
NE,Hayes County,30.0537607,-98.0028892,31085,856,0,0,967,0,0,1068,0,0
NE,Hitchcock County,40.1844599,-101.0711758,31087,2616,7,0.2675840979,2908,4,0.1375515818,3111,7,0.225008036
NE,Holt County,42.3803308,-98.6600586,31089,10127,3,0.02962377802,10435,4,0.03833253474,11551,6,0.05194355467
NE,Hooker County,41.9368476,-101.0711758,31091,711,0,0,736,0,0,783,0,0
NE,Howard County,39.2873463,-76.964306,31093,6475,0,0,6274,0,0,6567,0,0
NE,Jefferson County,39.5800298,-105.2662931,31095,7240,7,0.09668508287,7547,8,0.1060023851,8333,10,0.1200048002
NE,Johnson County,32.4133566,-97.3516558,31097,5290,1031,19.48960302,5217,904,17.32796626,4488,0,0
NE,Kearney County,40.5328331,-98.9245343,31099,6688,2,0.02990430622,6489,5,0.07705347511,6882,4,0.05812263877
NE,Keith County,41.1815863,-101.5248055,31101,8335,24,0.2879424115,8368,8,0.09560229446,8875,15,0.1690140845
NE,Keya Paha County,42.8461857,-99.634135,31103,769,0,0,824,0,0,983,0,0
NE,Kimball County,41.1856601,-103.6362715,31105,3434,9,0.262085032,3821,6,0.1570269563,4089,3,0.07336757153
NE,Knox County,35.9874629,-83.9419784,31107,8391,7,0.08342271481,8701,6,0.06895759108,9374,8,0.08534243653
NE,Lancaster County,40.8471492,-96.663812,31109,322608,3472,1.076228736,285407,2851,0.9989243431,250291,2860,1.142669932
NE,Lincoln County,35.4637028,-81.2078164,31111,34676,155,0.4469950398,36288,59,0.1625881834,34632,73,0.2107877108
NE,Logan County,35.9404623,-97.5247243,31113,716,0,0,763,0,0,774,0,0
NE,Loup County,41.9251335,-99.456155,31115,607,0,0,632,0,0,712,0,0
NE,McPherson County,38.3164433,-97.6982272,31117,399,0,0,539,0,0,533,0,0
NE,Madison County,38.9041402,-89.9253233,31119,35585,58,0.1629900239,34876,68,0.1949764881,35226,96,0.2725259751
NE,Merrick County,41.2031926,-98.0028892,31121,7668,9,0.117370892,7845,10,0.1274697259,8204,5,0.06094588006
NE,Morrill County,41.6552418,-102.989615,31123,4555,2,0.04390779363,5042,4,0.07933359778,5440,5,0.09191176471
NE,Nance County,41.3995947,-98.0465185,31125,3380,0,0,3735,0,0,4038,0,0
NE,Nemaha County,39.7451077,-95.9832577,31127,7074,13,0.1837715578,7248,13,0.1793598234,7576,4,0.05279831045
NE,Nuckolls County,40.110932,-98.0465185,31129,4095,0,0,4500,0,0,5057,0,0
NE,Otoe County,40.675971,-96.1102943,31131,15912,20,0.1256913022,15740,11,0.06988564168,15396,10,0.06495193557
NE,Pawnee County,36.2918339,-96.7065914,31133,2544,0,0,2773,0,0,3087,0,0
NE,Perkins County,40.7922353,-101.4339148,31135,2858,0,0,2970,0,0,3200,0,0
NE,Phelps County,37.8806538,-91.7538817,31137,8968,25,0.2787689563,9188,48,0.5224205485,9747,1,0.01025956705
NE,Pierce County,47.0675877,-122.1295269,31139,7317,6,0.08200082001,7266,12,0.1651527663,7857,11,0.1400025455
NE,Platte County,39.3475649,-94.7691586,31141,34296,66,0.1924422673,32237,110,0.3412228185,31662,35,0.1105426063
NE,Polk County,27.8617347,-81.6911559,31143,5214,2,0.03835826621,5406,1,0.01849796522,5639,3,0.05320092215
NE,Red Willow County,40.2353963,-100.5296115,31145,10702,197,1.840777425,11055,158,1.429217549,11448,3,0.02620545073
NE,Richardson County,40.0898025,-95.6457951,31147,7871,16,0.2032778554,8363,6,0.07174458926,9531,9,0.09442870633
NE,Rock County,42.6251506,-89.0179332,31149,1262,0,0,1526,0,0,1756,0,0
NE,Saline County,38.8174853,-97.6982272,31151,14292,64,0.4478029667,14200,83,0.5845070423,13843,3,0.02167160298
NE,Sarpy County,41.0744042,-96.195132,31153,190604,123,0.06453169923,158840,155,0.09758247293,122595,151,0.1231697867
NE,Saunders County,41.168563,-96.663812,31155,22278,63,0.2827901966,20780,109,0.5245428296,19830,14,0.07060010086
NE,Scotts Bluff County,41.8140936,-103.6362715,31157,36084,225,0.6235450615,36970,114,0.3083581282,36951,43,0.1163703283
NE,Seward County,40.9078649,-97.0984646,31159,17609,26,0.147651769,16750,18,0.1074626866,16496,23,0.1394277401
NE,Sheridan County,44.787904,-106.925973,31161,5127,13,0.2535595865,5469,8,0.1462790272,6198,21,0.3388189739
NE,Sherman County,45.4122013,-120.753042,31163,2959,0,0,3152,0,0,3318,0,0
NE,Sioux County,43.0869936,-96.1526985,31165,1135,0,0,1311,0,0,1475,0,0
NE,Stanton County,37.6390381,-101.7979613,31167,5842,0,0,6129,0,0,6455,0,0
NE,Thayer County,40.1460895,-97.5247243,31169,5034,0,0,5228,3,0.05738332058,6055,0,0
NE,Thomas County,30.8417409,-83.8473015,31171,669,0,0,647,0,0,729,0,0
NE,Thurston County,46.8645747,-122.7695986,31173,6773,31,0.4576996899,6940,7,0.1008645533,7171,15,0.2091758472
NE,Valley County,44.9204669,-115.7926381,31175,4059,0,0,4260,5,0.117370892,4647,4,0.08607703895
NE,Washington County,44.8896877,-92.8577105,31177,20865,8,0.03834172058,20234,23,0.1136700603,18780,30,0.1597444089
NE,Wayne County,42.2790746,-83.336188,31179,9697,0,0,9595,0,0,9851,0,0
NE,Webster County,37.3483339,-92.8577105,31181,3395,0,0,3812,5,0.1311647429,4061,2,0.04924895346
NE,Wheeler County,44.6659766,-120.0829624,31183,774,0,0,818,0,0,886,0,0
NE,York County,34.9871367,-81.2518833,31185,14125,304,2.152212389,13665,298,2.18075375,14598,206,1.411152213
ID,Ada County,43.478767,-116.2420304,16001,494967,6357,1.284328046,392365,6401,1.63138914,300904,3848,1.278813176
ID,Adams County,39.8398269,-104.1930918,16003,4379,24,0.5480703357,3976,19,0.4778672032,3476,19,0.5466052934
ID,Bannock County,42.5836362,-112.1430215,16005,87018,556,0.6389482636,82839,557,0.6723886092,75565,518,0.6855025475
ID,Bear Lake County,42.228222,-111.2845025,16007,6372,0,0,5986,0,0,6411,2,0.03119638122
ID,Benewah County,47.2437836,-116.6499425,16009,9530,8,0.08394543547,9285,5,0.05385029618,9171,24,0.2616944717
ID,Bingham County,43.2112303,-112.3624146,16011,47992,138,0.2875479247,45607,115,0.2521542746,41735,107,0.2563795376
ID,Blaine County,43.4743428,-113.9664446,16013,24272,56,0.2307185234,21376,0,0,18991,26,0.1369069559
ID,Boise County,43.9604787,-115.8563106,16015,7610,0,0,7028,0,0,6670,4,0.05997001499
ID,Bonner County,48.2751783,-116.5931483,16017,47110,89,0.18891955,40877,95,0.2324045307,36835,82,0.2226143613
ID,Bonneville County,43.4508683,-111.5455289,16019,123964,514,0.4146365074,104234,328,0.3146765931,82522,362,0.4386708999
ID,Boundary County,48.7987617,-116.5627065,16021,12056,10,0.08294625083,10972,20,0.1822821728,9871,15,0.1519602877
ID,Butte County,39.6253952,-121.5370003,16023,2574,4,0.1554001554,2891,2,0.06918021446,2899,5,0.1724732666
ID,Camas County,43.5093688,-114.8243665,16025,1077,0,0,1117,0,0,991,0,0
ID,Canyon County,43.6779581,-116.6865435,16027,231105,430,0.1860626122,188923,802,0.4245115735,131441,387,0.294428679
ID,Caribou County,42.7538684,-111.6660725,16029,7027,47,0.6688487263,6963,47,0.6749964096,7304,4,0.0547645126
ID,Cassia County,42.358036,-113.5728501,16031,24655,128,0.5191644697,22952,134,0.5838271175,21416,119,0.5556593201
ID,Clark County,36.0795613,-115.094045,16033,790,1,0.1265822785,982,0,0,1022,0,0
